Ingredient,Molecule,PubChem_ID,conc_level
Swamp cabbage,vanillin,1183.0,6.9161
Swamp cabbage,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,68.8767
Swamp cabbage,cinnamyl alcohol,5315892.0,76.7287
Swamp cabbage,Ethyl Vinyl Ketone,15394.0,22.0241
Swamp cabbage,Allyl Alcohol,7858.0,72.3231
Swamp cabbage,hydrogen peroxide,784.0,4.3375
Swamp cabbage,Isoeugenol,853433.0,1.9181
Swamp cabbage,betaine,247.0,8.212
Swamp cabbage,Phenethyl acetate,7654.0,18.3335
Swamp cabbage,Phenylacetic Acid,999.0,198.1233
Swamp cabbage,Isobutyraldehyde,6561.0,30.643
Swamp cabbage,naringenin,439246.0,8.1605
Swamp cabbage,cis-3-Hexenal,643941.0,0.0594
Swamp cabbage,cinnamaldehyde,637511.0,14.0631
Swamp cabbage,Sinapic Acid,637775.0,189.916
Swamp cabbage,6-Methyl-5-Hepten-2-One,9862.0,37.5195
Swamp cabbage,Cyclopentanone,8452.0,3.9019
Swamp cabbage,2-Isopropyl-5-methylcyclohexanone,6986.0,6.2278
Swamp cabbage,3-(Methylthio)propionaldehyde (PubChem ID: 18635),,35.529
Swamp cabbage,2-Phenylethanol,6054.0,198.2604
Swamp cabbage,(+)-Neomenthol (PubChem ID: 439263),,5.2131
Swamp cabbage,succinic acid,1110.0,198.8652
Swamp cabbage,Octanal,454.0,0.9111
Swamp cabbage,NSC5112,5284639.0,5.3661
Swamp cabbage,apigenin,5280443.0,3.7273
Swamp cabbage,phenylacetaldehyde,998.0,33.1226
Swamp cabbage,hydrogen cyanide,768.0,5.05
Swamp cabbage,Benzyl Benzoate,2345.0,6.296
Swamp cabbage,trans-2-Hexen-1-Ol,5318042.0,9.9349
Swamp cabbage,trans-3-Hexen-1-ol,5284503.0,6.9024
Swamp cabbage,thiamine,1130.0,8.9924
Swamp cabbage,3-Phenylpropanoic acid,107.0,56.057
Swamp cabbage,Ethyl Acetate,8857.0,13.0825
Swamp cabbage,3-Methyl-1-butanol,31260.0,13.2634
Swamp cabbage,Propionaldehyde,527.0,3.4689
Swamp cabbage,4-Hexen-3-One,5365811.0,35.2146
Swamp cabbage,Neral,643779.0,2.8117
Swamp cabbage,3-Methyl-2-butenal,61020.0,1.42
Swamp cabbage,3-Pentanone,7288.0,6.2153
Swamp cabbage,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,274.7526
Swamp cabbage,Acrolein,7847.0,4.1984
Swamp cabbage,(+)-delta-Cadinene (PubChem ID: 441005),,3.5672
Swamp cabbage,indole,798.0,9.6681
Swamp cabbage,Tributyrin,6050.0,4.9232
Swamp cabbage,Heptanal,8130.0,1.5259
Swamp cabbage,calcium lactate,13144.0,19.2162
Swamp cabbage,acetone,180.0,6.2111
Swamp cabbage,2-Butanone,6569.0,0.2223
Swamp cabbage,"2,3-butanedione",650.0,8.2715
Swamp cabbage,D-Lactic acid,61503.0,189.0743
Swamp cabbage,isoliquiritigenin,638278.0,1.7886
Swamp cabbage,4-hydroxybenzaldehyde,126.0,49.9821
Swamp cabbage,Cinnamic Acid,444539.0,137.7727
Swamp cabbage,Farnesal,5280598.0,7.3434
Swamp cabbage,luteolin,5280445.0,9.354
Swamp cabbage,"3,4-Dihydroxybenzaldehyde",8768.0,36.2726
Swamp cabbage,p-coumaric acid,637542.0,176.7982
Swamp cabbage,3-Methylbutanal,11552.0,9.1978
Swamp cabbage,farnesol,445070.0,1.8904
Grass pea,coumarin,323.0,4.0119
Grass pea,Daidzin,107971.0,9.5037
Grass pea,2-Methylbutyraldehyde,7284.0,43.3922
Grass pea,3-methylthiopropanol,10448.0,177.0641
Grass pea,Methyl Benzoate,7150.0,5.4222
Grass pea,Citral,638011.0,4.9454
Grass pea,3-Hexanone,11509.0,7.3176
Grass pea,Geraniol,637566.0,2.704
Grass pea,alpha-Maltose,439341.0,7.4268
Grass pea,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone (PubChem ID: 33931),,170.5799
Grass pea,Phlorizin,6072.0,6.6118
Grass pea,Methyl jasmonate,5367719.0,2.5824
Grass pea,"3,4-Dihydroxybenzoic Acid",72.0,26.1158
Grass pea,nicotine,89594.0,5.1199
Grass pea,kaempferol,5280863.0,9.3568
Grass pea,methanethiol,878.0,1.4734
Grass pea,daidzein,5281708.0,3.4197
Grass pea,benzaldehyde,240.0,38.8276
Grass pea,benzyl alcohol,244.0,159.7641
Grass pea,alpha-L-Sorbopyranose,441484.0,7.152
Grass pea,DL-Liquiritigenin,1889.0,9.2416
Grass pea,CID 644104,644104.0,6.956
Grass pea,Taxifolin,439533.0,2.9425
Grass pea,D-mannitol,6251.0,1.2299
Grass pea,indole-3-acetic acid,802.0,194.3846
Grass pea,phloretin,4788.0,6.0147
Grass pea,1-Pyrroline,79803.0,0.1832
Grass pea,Menthone,26447.0,6.2747
Grass pea,Hexanal,6184.0,0.1008
Grass pea,Geranyl Acetate,1549026.0,2.8722
Grass pea,Linamarin,11128.0,0.8135
Grass pea,2-Methyl-1-Butanol,8723.0,33.1154
Grass pea,cis-3-Hexenyl acetate,5363388.0,14.6944
Grass pea,salicylic acid,338.0,59.0773
Grass pea,vanillin,1183.0,5.5798
Grass pea,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,413.4493
Grass pea,cinnamyl alcohol,5315892.0,418.4353
Grass pea,Ethyl Vinyl Ketone,15394.0,3.3018
Grass pea,Allyl Alcohol,7858.0,85.7559
Grass pea,hydrogen peroxide,784.0,5.3577
Grass pea,Isoeugenol,853433.0,9.7191
Grass pea,betaine,247.0,8.9645
Grass pea,Phenethyl acetate,7654.0,17.7988
Grass pea,Phenylacetic Acid,999.0,110.84
Grass pea,Isobutyraldehyde,6561.0,42.2401
Grass pea,naringenin,439246.0,4.0678
Grass pea,cis-3-Hexenal,643941.0,3.1713
Grass pea,cinnamaldehyde,637511.0,0.7862
Grass pea,Sinapic Acid,637775.0,191.2106
Grass pea,6-Methyl-5-Hepten-2-One,9862.0,6.0852
Grass pea,Cyclopentanone,8452.0,7.118
Grass pea,2-Isopropyl-5-methylcyclohexanone,6986.0,5.4985
Grass pea,3-(Methylthio)propionaldehyde (PubChem ID: 18635),,11.2716
Grass pea,2-Phenylethanol,6054.0,150.7604
Grass pea,(+)-Neomenthol (PubChem ID: 439263),,2.3414
Grass pea,succinic acid,1110.0,12.3363
Grass pea,Octanal,454.0,36.6866
Grass pea,NSC5112,5284639.0,8.7432
Grass pea,apigenin,5280443.0,6.9282
Grass pea,phenylacetaldehyde,998.0,20.074
Grass pea,hydrogen cyanide,768.0,4.8562
Grass pea,Benzyl Benzoate,2345.0,10.2444
Grass pea,trans-2-Hexen-1-Ol,5318042.0,0.1179
Grass pea,trans-3-Hexen-1-ol,5284503.0,5.0223
Grass pea,3-Phenylpropanoic acid,107.0,54.5574
Grass pea,Ethyl Acetate,8857.0,1.3656
Grass pea,3-Methyl-1-butanol,31260.0,358.1139
Grass pea,Propionaldehyde,527.0,25.6348
Grass pea,4-Hexen-3-One,5365811.0,2.3817
Grass pea,Neral,643779.0,7.4139
Grass pea,3-Methyl-2-butenal,61020.0,7.1306
Grass pea,3-Pentanone,7288.0,4.6433
Grass pea,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,430.3529
Grass pea,Acrolein,7847.0,3.9441
Grass pea,(+)-delta-Cadinene (PubChem ID: 441005),,7.6302
Grass pea,indole,798.0,2.8327
Grass pea,Tributyrin,6050.0,0.8227
Grass pea,Heptanal,8130.0,7.6832
Grass pea,calcium lactate,13144.0,6.944
Grass pea,acetone,180.0,8.0841
Grass pea,2-Butanone,6569.0,7.866
Grass pea,"2,3-butanedione",650.0,6.5276
Grass pea,D-Lactic acid,61503.0,14.4734
Grass pea,isoliquiritigenin,638278.0,9.504
Grass pea,4-hydroxybenzaldehyde,126.0,26.8712
Grass pea,Cinnamic Acid,444539.0,75.5988
Grass pea,Farnesal,5280598.0,8.978
Grass pea,luteolin,5280445.0,0.9401
Grass pea,"3,4-Dihydroxybenzaldehyde",8768.0,26.8769
Grass pea,p-coumaric acid,637542.0,188.896
Grass pea,3-Methylbutanal,11552.0,44.7663
Grass pea,farnesol,445070.0,9.6883
Lentils,coumarin,323.0,5.1658
Lentils,Daidzin,107971.0,7.7133
Lentils,2-Methylbutyraldehyde,7284.0,22.1901
Lentils,3-methylthiopropanol,10448.0,418.7857
Lentils,Methyl Benzoate,7150.0,3.0979
Lentils,Citral,638011.0,9.7542
Lentils,3-Hexanone,11509.0,2.3354
Lentils,Geraniol,637566.0,9.5545
Lentils,alpha-Maltose,439341.0,6.3838
Lentils,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone (PubChem ID: 33931),,28.3308
Lentils,Phlorizin,6072.0,3.0665
Lentils,Methyl jasmonate,5367719.0,7.3371
Lentils,"3,4-Dihydroxybenzoic Acid",72.0,19.6946
Lentils,nicotine,89594.0,1.4502
Lentils,(-)-Epigallocatechin (PubChem ID: 72277),,1.8421
Lentils,kaempferol,5280863.0,4.5261
Lentils,methanethiol,878.0,1.0482
Lentils,daidzein,5281708.0,1.2173
Lentils,benzaldehyde,240.0,46.2886
Lentils,benzyl alcohol,244.0,355.0585
Lentils,alpha-L-Sorbopyranose,441484.0,3.2873
Lentils,DL-Liquiritigenin,1889.0,2.1307
Lentils,CID 644104,644104.0,3.109
Lentils,Taxifolin,439533.0,1.9369
Lentils,D-mannitol,6251.0,3.6862
Lentils,indole-3-acetic acid,802.0,37.2604
Lentils,phloretin,4788.0,4.6751
Lentils,1-Pyrroline,79803.0,3.2406
Lentils,Menthone,26447.0,3.0167
Lentils,resveratrol,445154.0,9.8331
Lentils,Hexanal,6184.0,47.2218
Lentils,Geranyl Acetate,1549026.0,4.9734
Lentils,Linamarin,11128.0,1.4811
Lentils,2-Methyl-1-Butanol,8723.0,437.267
Lentils,cis-3-Hexenyl acetate,5363388.0,7.6945
Lentils,Heptanoic Acid,8094.0,114.7462
Lentils,salicylic acid,338.0,169.5654
Lentils,vanillin,1183.0,3.5881
Lentils,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,83.9727
Lentils,cinnamyl alcohol,5315892.0,78.8013
Lentils,Ethyl Vinyl Ketone,15394.0,21.9452
Lentils,Allyl Alcohol,7858.0,316.7247
Lentils,Cianidanol,9064.0,5.3639
Lentils,hydrogen peroxide,784.0,0.9269
Lentils,Isoeugenol,853433.0,2.0315
Lentils,betaine,247.0,4.3569
Lentils,Phenethyl acetate,7654.0,11.3328
Lentils,Phenylacetic Acid,999.0,98.3481
Lentils,Isobutyraldehyde,6561.0,27.3316
Lentils,naringenin,439246.0,0.08
Lentils,cis-3-Hexenal,643941.0,8.1634
Lentils,cinnamaldehyde,637511.0,26.6126
Lentils,(-)-Epicatechin (PubChem ID: 72276),,8.5818
Lentils,Sinapic Acid,637775.0,196.9931
Lentils,6-Methyl-5-Hepten-2-One,9862.0,32.915
Lentils,Cyclopentanone,8452.0,1.3161
Lentils,2-Isopropyl-5-methylcyclohexanone,6986.0,3.1015
Lentils,(-)-Epigallocatechin gallate (PubChem ID: 65064),,1.1426
Lentils,(-)-Epicatechin gallate (PubChem ID: 107905),,8.4903
Lentils,3-(Methylthio)propionaldehyde (PubChem ID: 18635),,1.128
Lentils,2-Phenylethanol,6054.0,173.6238
Lentils,(+)-Neomenthol (PubChem ID: 439263),,3.8419
Lentils,succinic acid,1110.0,67.6336
Lentils,Octanal,454.0,4.5431
Lentils,NSC5112,5284639.0,6.8834
Lentils,Thiamine Hydrochloride,6202.0,4.1599
Lentils,apigenin,5280443.0,6.1604
Lentils,phenylacetaldehyde,998.0,39.9677
Lentils,hydrogen cyanide,768.0,8.5587
Lentils,Benzyl Benzoate,2345.0,13.2432
Lentils,"3,7,4'-Trihydroxyflavone",5281611.0,9.4194
Lentils,trans-2-Hexen-1-Ol,5318042.0,7.9746
Lentils,trans-3-Hexen-1-ol,5284503.0,0.4662
Lentils,thiamine,1130.0,2.1338
Lentils,3-Phenylpropanoic acid,107.0,45.5351
Lentils,Ethyl Acetate,8857.0,19.0559
Lentils,3-Methyl-1-butanol,31260.0,104.6691
Lentils,Propionaldehyde,527.0,42.3791
Lentils,4-Hexen-3-One,5365811.0,19.3076
Lentils,Neral,643779.0,1.265
Lentils,Gallocatechin,65084.0,9.4196
Lentils,3-Methyl-2-butenal,61020.0,6.8755
Lentils,3-Pentanone,7288.0,0.0239
Lentils,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,406.3257
Lentils,Acrolein,7847.0,5.8767
Lentils,(+)-delta-Cadinene (PubChem ID: 441005),,4.8446
Lentils,indole,798.0,1.7891
Lentils,Tributyrin,6050.0,8.8492
Lentils,Heptanal,8130.0,36.577
Lentils,calcium lactate,13144.0,12.0857
Lentils,acetone,180.0,17.5594
Lentils,2-Butanone,6569.0,9.9083
Lentils,"2,3-butanedione",650.0,9.0626
Lentils,D-Lactic acid,61503.0,177.3499
Lentils,isoliquiritigenin,638278.0,3.2923
Lentils,4-hydroxybenzaldehyde,126.0,39.8335
Lentils,Cinnamic Acid,444539.0,165.9688
Lentils,Farnesal,5280598.0,2.4543
Lentils,luteolin,5280445.0,4.1211
Lentils,"3,4-Dihydroxybenzaldehyde",8768.0,20.5268
Lentils,p-coumaric acid,637542.0,184.4482
Lentils,3-Methylbutanal,11552.0,45.8114
Lentils,farnesol,445070.0,7.8548
Garden cress,coumarin,323.0,5.335
Garden cress,Daidzin,107971.0,5.2705
Garden cress,Glucobrassicin,9601691.0,9.1056
Garden cress,2-Methylbutyraldehyde,7284.0,42.2656
Garden cress,3-methylthiopropanol,10448.0,47.5685
Garden cress,Methyl Benzoate,7150.0,10.51
Garden cress,Citral,638011.0,9.1485
Garden cress,3-Hexanone,11509.0,6.8438
Garden cress,Geraniol,637566.0,2.0205
Garden cress,alpha-Maltose,439341.0,4.8278
Garden cress,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone (PubChem ID: 33931),,199.5224
Garden cress,Phlorizin,6072.0,6.2041
Garden cress,Methyl jasmonate,5367719.0,8.2425
Garden cress,"3,4-Dihydroxybenzoic Acid",72.0,111.4675
Garden cress,nicotine,89594.0,1.2335
Garden cress,kaempferol,5280863.0,0.8183
Garden cress,L-Rhamnose,25310.0,2.8223
Garden cress,methanethiol,878.0,0.3415
Garden cress,daidzein,5281708.0,7.0068
Garden cress,benzaldehyde,240.0,24.5475
Garden cress,benzyl alcohol,244.0,495.7998
Garden cress,alpha-L-Sorbopyranose,441484.0,9.4228
Garden cress,DL-Liquiritigenin,1889.0,5.0804
Garden cress,CID 644104,644104.0,4.5392
Garden cress,Taxifolin,439533.0,2.0218
Garden cress,D-mannitol,6251.0,0.2113
Garden cress,indole-3-acetic acid,802.0,23.8285
Garden cress,phloretin,4788.0,9.5167
Garden cress,1-Pyrroline,79803.0,3.8728
Garden cress,Menthone,26447.0,3.7206
Garden cress,Hexanal,6184.0,29.8504
Garden cress,Geranyl Acetate,1549026.0,7.3266
Garden cress,Linamarin,11128.0,0.0721
Garden cress,2-Methyl-1-Butanol,8723.0,54.7701
Garden cress,cis-3-Hexenyl acetate,5363388.0,2.9183
Garden cress,Heptanoic Acid,8094.0,83.8075
Garden cress,salicylic acid,338.0,13.6424
Garden cress,vanillin,1183.0,5.8921
Garden cress,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,180.6009
Garden cress,cinnamyl alcohol,5315892.0,185.5339
Garden cress,Ethyl Vinyl Ketone,15394.0,26.0204
Garden cress,Allyl Alcohol,7858.0,463.2274
Garden cress,hydrogen peroxide,784.0,3.4701
Garden cress,Isoeugenol,853433.0,1.167
Garden cress,betaine,247.0,8.1146
Garden cress,Phenethyl acetate,7654.0,4.1224
Garden cress,Phenylacetic Acid,999.0,0.3333
Garden cress,Isobutyraldehyde,6561.0,19.7884
Garden cress,naringenin,439246.0,7.2847
Garden cress,cis-3-Hexenal,643941.0,0.2819
Garden cress,cinnamaldehyde,637511.0,40.8074
Garden cress,Sinapic Acid,637775.0,174.6503
Garden cress,6-Methyl-5-Hepten-2-One,9862.0,46.3732
Garden cress,Cyclopentanone,8452.0,4.3828
Garden cress,2-Isopropyl-5-methylcyclohexanone,6986.0,5.1039
Garden cress,quercetin,5280343.0,4.414
Garden cress,3-(Methylthio)propionaldehyde (PubChem ID: 18635),,0.6456
Garden cress,2-Phenylethanol,6054.0,282.6575
Garden cress,(+)-Neomenthol (PubChem ID: 439263),,9.8498
Garden cress,succinic acid,1110.0,0.8396
Garden cress,Octanal,454.0,4.0942
Garden cress,NSC5112,5284639.0,8.8264
Garden cress,Thiamine Hydrochloride,6202.0,0.0719
Garden cress,apigenin,5280443.0,2.2436
Garden cress,phenylacetaldehyde,998.0,35.4524
Garden cress,hydrogen cyanide,768.0,9.3209
Garden cress,Benzyl Benzoate,2345.0,19.3159
Garden cress,trans-2-Hexen-1-Ol,5318042.0,5.9252
Garden cress,Diallyl Sulfide,11617.0,0.0676
Garden cress,trans-3-Hexen-1-ol,5284503.0,0.7226
Garden cress,thiamine,1130.0,5.2335
Garden cress,3-Phenylpropanoic acid,107.0,169.5974
Garden cress,Ethyl Acetate,8857.0,16.3542
Garden cress,3-Methyl-1-butanol,31260.0,78.7858
Garden cress,Propionaldehyde,527.0,42.7495
Garden cress,4-Hexen-3-One,5365811.0,37.7441
Garden cress,Neral,643779.0,3.756
Garden cress,3-Methyl-2-butenal,61020.0,5.1957
Garden cress,benzyl isothiocyanate,2346.0,1.1059
Garden cress,3-Pentanone,7288.0,4.5266
Garden cress,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,127.6775
Garden cress,Acrolein,7847.0,0.8763
Garden cress,(+)-delta-Cadinene (PubChem ID: 441005),,3.825
Garden cress,indole,798.0,1.6226
Garden cress,Tributyrin,6050.0,0.646
Garden cress,AC1LCV7P,656566.0,9.164
Garden cress,Sinigrin,6911854.0,1.5266
Garden cress,Heptanal,8130.0,32.6102
Garden cress,calcium lactate,13144.0,5.7029
Garden cress,acetone,180.0,20.8116
Garden cress,2-Butanone,6569.0,5.3956
Garden cress,"2,3-butanedione",650.0,1.6364
Garden cress,D-Lactic acid,61503.0,86.8378
Garden cress,isoliquiritigenin,638278.0,1.4327
Garden cress,4-hydroxybenzaldehyde,126.0,38.8635
Garden cress,Cinnamic Acid,444539.0,135.9846
Garden cress,Farnesal,5280598.0,8.0204
Garden cress,luteolin,5280445.0,6.0734
Garden cress,"3,4-Dihydroxybenzaldehyde",8768.0,42.1496
Garden cress,Isorhamnetin,5281654.0,6.8106
Garden cress,p-coumaric acid,637542.0,6.7517
Garden cress,3-Methylbutanal,11552.0,44.9573
Garden cress,farnesol,445070.0,8.8938
Mexican oregano,coumarin,323.0,5.9513
Mexican oregano,Daidzin,107971.0,2.8442
Mexican oregano,2-Methylbutyraldehyde,7284.0,25.9481
Mexican oregano,Thymol,6989.0,8.8763
Mexican oregano,3-methylthiopropanol,10448.0,290.9393
Mexican oregano,Methyl Benzoate,7150.0,7.408
Mexican oregano,Citral,638011.0,5.5162
Mexican oregano,3-Hexanone,11509.0,5.6034
Mexican oregano,Geraniol,637566.0,12.1
Mexican oregano,alpha-Maltose,439341.0,2.5545
Mexican oregano,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone (PubChem ID: 33931),,91.7104
Mexican oregano,Phlorizin,6072.0,3.4898
Mexican oregano,Methyl jasmonate,5367719.0,5.6254
Mexican oregano,"3,4-Dihydroxybenzoic Acid",72.0,101.8635
Mexican oregano,nicotine,89594.0,2.9361
Mexican oregano,kaempferol,5280863.0,2.1727
Mexican oregano,methanethiol,878.0,0.3357
Mexican oregano,daidzein,5281708.0,0.3617
Mexican oregano,benzaldehyde,240.0,30.109
Mexican oregano,benzyl alcohol,244.0,191.3977
Mexican oregano,"5,7-Dihydroxyflavanone",238782.0,3.5344
Mexican oregano,alpha-L-Sorbopyranose,441484.0,9.8091
Mexican oregano,DL-Liquiritigenin,1889.0,4.408
Mexican oregano,CID 644104,644104.0,6.8758
Mexican oregano,Taxifolin,439533.0,7.1767
Mexican oregano,D-mannitol,6251.0,7.2733
Mexican oregano,indole-3-acetic acid,802.0,153.6434
Mexican oregano,phloretin,4788.0,1.6553
Mexican oregano,1-Pyrroline,79803.0,8.5933
Mexican oregano,Menthone,26447.0,3.2387
Mexican oregano,Hexanal,6184.0,30.5413
Mexican oregano,Geranyl Acetate,1549026.0,6.019
Mexican oregano,Linamarin,11128.0,2.4085
Mexican oregano,2-Methyl-1-Butanol,8723.0,204.7471
Mexican oregano,cis-3-Hexenyl acetate,5363388.0,16.0937
Mexican oregano,salicylic acid,338.0,87.8827
Mexican oregano,vanillin,1183.0,9.0605
Mexican oregano,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,104.5271
Mexican oregano,cinnamyl alcohol,5315892.0,429.1682
Mexican oregano,Ethyl Vinyl Ketone,15394.0,26.5506
Mexican oregano,Allyl Alcohol,7858.0,70.6559
Mexican oregano,hydrogen peroxide,784.0,2.0876
Mexican oregano,Isoeugenol,853433.0,3.7706
Mexican oregano,betaine,247.0,7.2155
Mexican oregano,Phenethyl acetate,7654.0,12.9135
Mexican oregano,Phenylacetic Acid,999.0,54.6241
Mexican oregano,Isobutyraldehyde,6561.0,6.2098
Mexican oregano,naringenin,439246.0,6.7538
Mexican oregano,cis-3-Hexenal,643941.0,7.5839
Mexican oregano,cinnamaldehyde,637511.0,25.1368
Mexican oregano,Sinapic Acid,637775.0,155.6408
Mexican oregano,6-Methyl-5-Hepten-2-One,9862.0,8.0453
Mexican oregano,Cyclopentanone,8452.0,9.5921
Mexican oregano,2-Isopropyl-5-methylcyclohexanone,6986.0,6.5368
Mexican oregano,quercetin,5280343.0,2.0233
Mexican oregano,3-(Methylthio)propionaldehyde (PubChem ID: 18635),,12.8165
Mexican oregano,2-Phenylethanol,6054.0,472.278
Mexican oregano,(+)-Neomenthol (PubChem ID: 439263),,1.2547
Mexican oregano,succinic acid,1110.0,167.0917
Mexican oregano,Octanal,454.0,8.2748
Mexican oregano,NSC5112,5284639.0,6.6516
Mexican oregano,apigenin,5280443.0,8.2528
Mexican oregano,phenylacetaldehyde,998.0,39.8102
Mexican oregano,hydrogen cyanide,768.0,8.717
Mexican oregano,Benzyl Benzoate,2345.0,15.7646
Mexican oregano,trans-2-Hexen-1-Ol,5318042.0,5.6725
Mexican oregano,trans-3-Hexen-1-ol,5284503.0,9.5142
Mexican oregano,3-Phenylpropanoic acid,107.0,74.6171
Mexican oregano,Ethyl Acetate,8857.0,6.1559
Mexican oregano,3-Methyl-1-butanol,31260.0,294.966
Mexican oregano,Propionaldehyde,527.0,19.5037
Mexican oregano,4-Hexen-3-One,5365811.0,37.9619
Mexican oregano,Neral,643779.0,9.0044
Mexican oregano,3-Methyl-2-butenal,61020.0,2.3027
Mexican oregano,3-Pentanone,7288.0,3.5076
Mexican oregano,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,84.959
Mexican oregano,Acrolein,7847.0,9.7797
Mexican oregano,(+)-delta-Cadinene (PubChem ID: 441005),,3.4928
Mexican oregano,indole,798.0,8.2217
Mexican oregano,Tributyrin,6050.0,5.2864
Mexican oregano,Heptanal,8130.0,33.464
Mexican oregano,calcium lactate,13144.0,6.0731
Mexican oregano,Scutellarein,5281697.0,3.2457
Mexican oregano,acetone,180.0,6.141
Mexican oregano,2-Butanone,6569.0,9.9861
Mexican oregano,"2,3-butanedione",650.0,3.8111
Mexican oregano,D-Lactic acid,61503.0,140.335
Mexican oregano,isoliquiritigenin,638278.0,8.4219
Mexican oregano,4-hydroxybenzaldehyde,126.0,15.3913
Mexican oregano,Cinnamic Acid,444539.0,143.7813
Mexican oregano,Farnesal,5280598.0,3.6256
Mexican oregano,luteolin,5280445.0,0.9685
Mexican oregano,"3,4-Dihydroxybenzaldehyde",8768.0,32.7604
Mexican oregano,p-coumaric acid,637542.0,128.9451
Mexican oregano,Carvacrol,10364.0,1.5947
Mexican oregano,3-Methylbutanal,11552.0,9.823
Mexican oregano,farnesol,445070.0,1.2713
Lupine,coumarin,323.0,9.8526
Lupine,Daidzin,107971.0,2.37
Lupine,2-Methylbutyraldehyde,7284.0,21.2072
Lupine,3-methylthiopropanol,10448.0,106.1538
Lupine,Methyl Benzoate,7150.0,6.2386
Lupine,Citral,638011.0,8.5312
Lupine,3-Hexanone,11509.0,2.6637
Lupine,Geraniol,637566.0,14.4541
Lupine,alpha-Maltose,439341.0,3.0012
Lupine,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone (PubChem ID: 33931),,146.3853
Lupine,Phlorizin,6072.0,4.8526
Lupine,Methyl jasmonate,5367719.0,8.7671
Lupine,"3,4-Dihydroxybenzoic Acid",72.0,28.7339
Lupine,nicotine,89594.0,8.5639
Lupine,kaempferol,5280863.0,9.8174
Lupine,methanethiol,878.0,0.3183
Lupine,daidzein,5281708.0,1.2251
Lupine,benzaldehyde,240.0,27.1887
Lupine,benzyl alcohol,244.0,158.2464
Lupine,alpha-L-Sorbopyranose,441484.0,0.9855
Lupine,DL-Liquiritigenin,1889.0,3.1808
Lupine,CID 644104,644104.0,6.6707
Lupine,Taxifolin,439533.0,7.5554
Lupine,D-mannitol,6251.0,7.9135
Lupine,indole-3-acetic acid,802.0,148.8378
Lupine,phloretin,4788.0,2.7195
Lupine,1-Pyrroline,79803.0,6.7111
Lupine,Menthone,26447.0,4.967
Lupine,Hexanal,6184.0,18.5797
Lupine,Geranyl Acetate,1549026.0,18.8634
Lupine,Linamarin,11128.0,6.0752
Lupine,2-Methyl-1-Butanol,8723.0,245.154
Lupine,cis-3-Hexenyl acetate,5363388.0,7.9067
Lupine,salicylic acid,338.0,158.5529
Lupine,vanillin,1183.0,2.9788
Lupine,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,201.8936
Lupine,cinnamyl alcohol,5315892.0,113.2464
Lupine,Ethyl Vinyl Ketone,15394.0,43.0926
Lupine,Allyl Alcohol,7858.0,28.0904
Lupine,hydrogen peroxide,784.0,4.7347
Lupine,Isoeugenol,853433.0,3.3185
Lupine,betaine,247.0,7.7003
Lupine,Phenethyl acetate,7654.0,19.3956
Lupine,Phenylacetic Acid,999.0,5.1111
Lupine,Isobutyraldehyde,6561.0,12.5039
Lupine,naringenin,439246.0,1.6533
Lupine,cis-3-Hexenal,643941.0,9.6951
Lupine,cinnamaldehyde,637511.0,19.7155
Lupine,Sinapic Acid,637775.0,20.6755
Lupine,6-Methyl-5-Hepten-2-One,9862.0,42.1681
Lupine,Cyclopentanone,8452.0,4.9576
Lupine,2-Isopropyl-5-methylcyclohexanone,6986.0,3.5204
Lupine,3-(Methylthio)propionaldehyde (PubChem ID: 18635),,49.0226
Lupine,2-Phenylethanol,6054.0,281.4617
Lupine,(+)-Neomenthol (PubChem ID: 439263),,4.7418
Lupine,succinic acid,1110.0,30.1096
Lupine,Octanal,454.0,41.6359
Lupine,NSC5112,5284639.0,6.0121
Lupine,apigenin,5280443.0,6.4182
Lupine,phenylacetaldehyde,998.0,24.0369
Lupine,hydrogen cyanide,768.0,9.4017
Lupine,Benzyl Benzoate,2345.0,3.8314
Lupine,trans-2-Hexen-1-Ol,5318042.0,6.063
Lupine,trans-3-Hexen-1-ol,5284503.0,9.0332
Lupine,3-Phenylpropanoic acid,107.0,185.7389
Lupine,Ethyl Acetate,8857.0,9.6512
Lupine,3-Methyl-1-butanol,31260.0,413.3533
Lupine,Propionaldehyde,527.0,34.3893
Lupine,4-Hexen-3-One,5365811.0,14.5018
Lupine,Neral,643779.0,1.5289
Lupine,3-Methyl-2-butenal,61020.0,7.2409
Lupine,3-Pentanone,7288.0,3.9994
